Phần,Chương,Số điều,Tiêu đề điều,Nội dung điều,Số khoản,Nội dung khoản,Điểm,Nội dung điểm
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",394,Tội chống mệnh lệnh,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:",a,Là chỉ huy hoặc sĩ quan;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",394,Tội chống mệnh lệnh,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:",b,Lôi kéo người khác phạm tội;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",394,Tội chống mệnh lệnh,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:",c,Dùng vũ lực;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",394,Tội chống mệnh lệnh,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:",d,Gây hậu quả nghiêm trọng.
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",394,Tội chống mệnh lệnh,,3,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 15 năm:",a,Trong chiến đấu;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",394,Tội chống mệnh lệnh,,3,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 15 năm:",b,Trong khu vực có chiến sự;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",394,Tội chống mệnh lệnh,,3,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 15 năm:",c,"Trong thực hiện nhiệm vụ cứu hộ, cứu nạn;"
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",394,Tội chống mệnh lệnh,,3,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 15 năm:",d,Trong tình trạng khẩn cấp;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",394,Tội chống mệnh lệnh,,3,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 15 năm:",đ,Gây hậu quả rất nghiêm trọng.
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",394,Tội chống mệnh lệnh,,4,"Phạm tội gây hậu quả đặc biệt nghiêm trọng, thì bị phạt tù từ 12 năm đến 20 năm hoặc tù chung thân.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",395,Tội chấp hành không nghiêm chỉnh mệnh lệnh,,1,"Người nào chấp hành mệnh lệnh của người có thẩm quyền một cách lơ là, chậm trễ, tùy tiện gây hậu quả nghiêm trọng, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",395,Tội chấp hành không nghiêm chỉnh mệnh lệnh,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:",a,Trong chiến đấu;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",395,Tội chấp hành không nghiêm chỉnh mệnh lệnh,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:",b,Trong khu vực có chiến sự;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",395,Tội chấp hành không nghiêm chỉnh mệnh lệnh,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:",c,"Trong thực hiện nhiệm vụ cứu hộ, cứu nạn;"
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",395,Tội chấp hành không nghiêm chỉnh mệnh lệnh,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:",d,Trong tình trạng khẩn cấp;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",395,Tội chấp hành không nghiêm chỉnh mệnh lệnh,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:",đ,Gây hậu quả rất nghiêm trọng hoặc đặc biệt nghiêm trọng.
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",396,Tội cản trở đồng đội thực hiện nhiệm vụ,,1,"Người nào cản trở đồng đội thực hiện nhiệm vụ dẫn đến người đó không thực hiện được hoặc thực hiện không đầy đủ nhiệm vụ được giao, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 03 tháng đến 03 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",396,Tội cản trở đồng đội thực hiện nhiệm vụ,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",a,Là chỉ huy hoặc sĩ quan;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",396,Tội cản trở đồng đội thực hiện nhiệm vụ,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",b,Lôi kéo người khác phạm tội;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",396,Tội cản trở đồng đội thực hiện nhiệm vụ,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",c,Dùng vũ lực;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",396,Tội cản trở đồng đội thực hiện nhiệm vụ,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",d,Gây hậu quả nghiêm trọng hoặc rất nghiêm trọng.
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",396,Tội cản trở đồng đội thực hiện nhiệm vụ,,3,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 10 năm:",a,Trong chiến đấu;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",396,Tội cản trở đồng đội thực hiện nhiệm vụ,,3,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 10 năm:",b,Trong khu vực có chiến sự;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",396,Tội cản trở đồng đội thực hiện nhiệm vụ,,3,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 10 năm:",c,"Trong thực hiện nhiệm vụ cứu hộ, cứu nạn;"
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",396,Tội cản trở đồng đội thực hiện nhiệm vụ,,3,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 10 năm:",d,Trong tình trạng khẩn cấp;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",396,Tội cản trở đồng đội thực hiện nhiệm vụ,,3,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 10 năm:",đ,Gây hậu quả đặc biệt nghiêm trọng.
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",397,Tội làm nhục đồng đội,,1,"Người nào trong quan hệ công tác mà xúc phạm nghiêm trọng nhân phẩm, danh dự đồng đội, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",397,Tội làm nhục đồng đội,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 05 năm:",a,Là chỉ huy hoặc sỹ quan;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",397,Tội làm nhục đồng đội,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 05 năm:",b,Đối với chỉ huy hoặc cấp trên;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",397,Tội làm nhục đồng đội,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 05 năm:",c,Vì lý do công vụ của nạn nhân;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",397,Tội làm nhục đồng đội,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 05 năm:",d,Trong khu vực có chiến sự;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",397,Tội làm nhục đồng đội,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 05 năm:",đ,Phạm tội 02 lần trở lên;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",397,Tội làm nhục đồng đội,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 05 năm:",e,Đối với 02 người trở lên;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",397,Tội làm nhục đồng đội,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 05 năm:",g,Gây rối loạn tâm thần và hành vi của nạn nhân mà tỷ lệ tổn thương cơ thể 61% trở lên;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",397,Tội làm nhục đồng đội,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 05 năm:",h,Làm nạn nhân tự sát.
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",398,Tội hành hung đồng đội,,1,"Người nào trong quan hệ công tác mà cố ý gây thương tích hoặc gây tổn hại cho sức khỏe của đồng đội mà không thuộc trường hợp quy định tại Điều 134 của Bộ luật này, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",398,Tội hành hung đồng đội,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",a,Là chỉ huy hoặc sỹ quan;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",398,Tội hành hung đồng đội,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",b,Đối với chỉ huy hoặc cấp trên;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",398,Tội hành hung đồng đội,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",c,Vì lý do công vụ của nạn nhân;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",398,Tội hành hung đồng đội,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",d,Trong khu vực có chiến sự;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",398,Tội hành hung đồng đội,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",đ,"Gây hậu quả nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng."
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",399,Tội đầu hàng địch,,1,"Người nào đầu hàng địch, thì bị phạt tù từ 03 năm đến 10 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",399,Tội đầu hàng địch,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 15 năm:",a,Là chỉ huy hoặc sĩ quan;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",399,Tội đầu hàng địch,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 15 năm:",b,"Giao nộp cho địch vũ khí, phương tiện kỹ thuật quân sự;"
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",399,Tội đầu hàng địch,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 15 năm:",c,Giao nộp tài liệu quan trọng hoặc khai báo bí mật công tác quân sự;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",399,Tội đầu hàng địch,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 15 năm:",d,Lôi kéo người khác phạm tội;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",399,Tội đầu hàng địch,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 15 năm:",đ,Gây hậu quả nghiêm trọng hoặc rất nghiêm trọng.
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",399,Tội đầu hàng địch,,3,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 12 năm đến 20 năm hoặc tù chung thân:",a,"Giao nộp cho địch vật, tài liệu bí mật nhà nước hoặc khai báo bí mật nhà nước;"
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",399,Tội đầu hàng địch,,3,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 12 năm đến 20 năm hoặc tù chung thân:",b,Gây hậu quả đặc biệt nghiêm trọng.
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",400,Tội khai báo hoặc tự nguyện làm việc cho địch khi bị bắt làm tù binh,,1,"Người nào khi bị địch bắt làm tù binh mà khai báo bí mật công tác quân sự hoặc tự nguyện làm việc cho địch, thì bị phạt tù từ 01 năm đến 07 năm.",,
